source,id,SM_id,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,709293,18530,[{'itunes': '833752849'}],,Going Wild,No Place to Hide,,FALSE,[3459132],,,,"('No multiple ids for this link', [{'itunes': '833752849'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,709653,18532,[{'itunes': '859403904'}],,Save Our Business,Not Just Bagels,,FALSE,[8231371],,,,"('No multiple ids for this link', [{'itunes': '859403904'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,776190,18541,[{'itunes': '825802929'}],,Castle Secrets & Legends,The Black Dinner,,FALSE,"[13348002, 3668215]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,7509012,18543,[{'itunes': '1277262085'}],,Caribbean Life,A New Chapter in Puerto Rico,,FALSE,[8647677],,,,"('No multiple ids for this link', [{'itunes': '1277262085'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,709650,18547,[{'itunes': '859402948'}],,Inside Job,Johnny Rockets,,FALSE,[8231398],,,,"('No multiple ids for this link', [{'itunes': '859402948'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,776168,18550,[{'itunes': '886320010'}],,Hotel Secrets & Legends,Billionaire Bucket List,,FALSE,[8805705],,,,"('No multiple ids for this link', [{'itunes': '886320010'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7624189,18558,[{'amazon': 'B075VMNG9H'}],,Nursery Rhymes For Kids,Finger Family,,FALSE,[13347555],,,,"('No multiple ids for this link', [{'amazon': 'B075VMNG9H'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5651840,18559,[{'amazon': 'B01L3DZ75A'}],,WINERAM,Paso Robles,,FALSE,[8937626],,,,"('No multiple ids for this link', [{'amazon': 'B01L3DZ75A'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,775706,18564,[{'itunes': '884266089'}],,King Star King,Kwa Kwa City,,FALSE,[8657137],,,,"('No multiple ids for this link', [{'itunes': '884266089'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,776218,18566,[{'itunes': '883252250'}],,Kitchen Casino,Kiss My Bass,,FALSE,[10160635],,,,"('No multiple ids for this link', [{'itunes': '883252250'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,777593,18569,[{'itunes': '829798556'}],,Live From Space,Live from Space,,FALSE,[13347596],,,,"('No multiple ids for this link', [{'itunes': '829798556'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7794250,18570,[{'itunes': '1314671169'}],,Living Alaska,Taking on Extreme Alaska,,FALSE,[8353016],,,,"('No multiple ids for this link', [{'itunes': '1314671169'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5293411,18573,[{'itunes': '1090140046'}],,Mixels,Every Knight Has Its Day,,FALSE,[8698481],,,,"('No multiple ids for this link', [{'itunes': '1090140046'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,776203,18577,[{'itunes': '867373345'}],,"Loredana, Esq.",Potheads and Knuckleheads,,FALSE,[8704688],,,,"('No multiple ids for this link', [{'itunes': '867373345'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,776060,18579,[{'itunes': '891178584'}],,Lucky Bastards,All Night Long,,FALSE,[8829155],,,,"('No multiple ids for this link', [{'itunes': '891178584'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,882385,18580,[{'amazon': 'B00QF1FKHQ'}],,The Real History of Science Fiction,Time,,FALSE,[3582808],,,,"('No multiple ids for this link', [{'amazon': 'B00QF1FKHQ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,736365,18581,[{'amazon': 'B00KLRDXT2'}],,Karma's A Bitch,'Til Debt Do Us Part,,FALSE,[8172252],,,,"('No multiple ids for this link', [{'amazon': 'B00KLRDXT2'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,711621,18582,[{'itunes': '752530002'}],,Adult Swim: Watching is Better Than Living,Dethecution,,FALSE,[13347075],,,,"('No multiple ids for this link', [{'itunes': '752530002'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,777450,18587,[{'itunes': '869003195'}],,The Safecrackers,The Mystery of the Money Truck,,FALSE,[3498918],,,,"('No multiple ids for this link', [{'itunes': '869003195'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7453905,18591,[{'itunes': '1272213028'}],,The Perfect Murder,Football Fatale,,FALSE,[4008338],,,,"('No multiple ids for this link', [{'itunes': '1272213028'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,711611,18593,[{'itunes': '804458293'}],,How to Live to 100,Awash in Squash,,FALSE,[8627410],,,,"('No multiple ids for this link', [{'itunes': '804458293'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,711608,18594,[{'itunes': '683321973'}],,The Life of Muhammad,Holy Peace,,FALSE,[7623460],,,,"('No multiple ids for this link', [{'itunes': '683321973'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3188029,18598,[{'itunes': '966319805'}],,SWV Reunited,Out Of Sync,,FALSE,[8645915],,,,"('No multiple ids for this link', [{'itunes': '966319805'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2407399,18601,[{'itunes': '950685532'}],,Rewrapped,Oatmeal Raisin the Roof,,FALSE,[8802574],,,,"('No multiple ids for this link', [{'itunes': '950685532'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,713532,18605,[{'amazon': 'B00JXEGQES'}],,Dinner With Friends With Brett Gelman and Friends,Dinner With Friends with Brett Gelman and Friends,,FALSE,[13348126],,,,"('No multiple ids for this link', [{'amazon': 'B00JXEGQES'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,723641,18622,[{'itunes': '874866286'}],,Cell Block Psychic,Searching for Brenda,,FALSE,[8816801],,,,"('No multiple ids for this link', [{'itunes': '874866286'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2065644,18624,[{'itunes': '950022110'}],,True Tori,Chunks of My Soul,,FALSE,[9153704],,,,"('No multiple ids for this link', [{'itunes': '950022110'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,714104,18626,[{'amazon': 'B00JLFNROQ'}],,Inspector Nardone,Cat and Mouse (Part 2),,FALSE,[7858146],,,,"('No multiple ids for this link', [{'amazon': 'B00JLFNROQ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,735280,18632,[{'itunes': '875368843'}],,World Wars,Never Surrender,,FALSE,"[3840632, 3506064]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,713619,18634,[{'itunes': '915698921'}],,Maoyu: Archenemy & Hero,"I'm Back, My Hero. You Sleep Too Much, My Demon King",,FALSE,[8942322],,,,"('No multiple ids for this link', [{'itunes': '915698921'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,714112,18637,[{'itunes': '726252383'}],,"Thieves, Inc.",Meat Mongers,,FALSE,[8408216],,,,"('No multiple ids for this link', [{'itunes': '726252383'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,714118,18638,[{'itunes': '700773016'}],,Bubba-Q,Rock Around the Cluck,,FALSE,[8383113],,,,"('No multiple ids for this link', [{'itunes': '700773016'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,714122,18639,[{'itunes': '815225880'}],,Rachael Ray's 3 in the Bag,Three Cuisines in One Bag,,FALSE,[8632781],,,,"('No multiple ids for this link', [{'itunes': '815225880'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,714132,18641,[{'itunes': '854541813'}],,Heartland Table,Steak Night,,FALSE,[8407408],,,,"('No multiple ids for this link', [{'itunes': '854541813'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,722164,18644,[{'itunes': '872945865'}],,Relative Insanity,Suburbian Schneiders vs. Country Crabtrees,,FALSE,[7364685],,,,"('No multiple ids for this link', [{'itunes': '872945865'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,714937,18662,[{'amazon': 'B00FDOXZSM'}],,Stranger Than Nature,Bird Apocalypse,,FALSE,[7977958],,,,"('No multiple ids for this link', [{'amazon': 'B00FDOXZSM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3726227,18672,[{'amazon': 'B00W3D1X6C'}],,Bizarre Foods America,Comfort Foods,,FALSE,"[13346613, 2872129]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,898081,18691,[{'itunes': '871334962'}],,Travel Channel: Destinations,Martha's Vineyard,,FALSE,[12949631],,,,"('No multiple ids for this link', [{'itunes': '871334962'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,4421549,18705,[{'itunes': '1020845541'}],,Tut,Part Three: Destiny,,FALSE,[3703080],,,,"('No multiple ids for this link', [{'itunes': '1020845541'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,809052,18709,[{'itunes': '904875166'}],,Blade & Soul,God,,FALSE,[9057517],,,,"('No multiple ids for this link', [{'itunes': '904875166'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6492433,18710,[{'amazon': 'B017WZBSLK'}],,Naturopolis,Tokyo,,FALSE,[13347339],,,,"('No multiple ids for this link', [{'amazon': 'B017WZBSLK'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,746993,18716,[{'itunes': '888322246'}],,Dead of Night,Speak No Evil,,FALSE,[3350828],,,,"('No multiple ids for this link', [{'itunes': '888322246'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,733803,18717,[{'itunes': '881945380'}],,OMG! EMT,Private Parts,,FALSE,[8837995],,,,"('No multiple ids for this link', [{'itunes': '881945380'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2159350,18718,[{'itunes': '949780266'}],,Gracepoint,Episode 10,,FALSE,[8891512],,,,"('No multiple ids for this link', [{'itunes': '949780266'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3687616,18728,[{'itunes': '976678463'}],,Angry Planet,Burning Australia,,FALSE,[3720985],,,,"('No multiple ids for this link', [{'itunes': '976678463'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3875107,18735,[{'itunes': '992800827'}],,Most Infamous,Bloody Bayou Blues,,FALSE,[8843388],,,,"('No multiple ids for this link', [{'itunes': '992800827'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6778763,18746,[{'itunes': '909398333'}],,One Week Friends,The Finale!,,FALSE,"[13345832, 8939909]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,5962694,18751,[{'amazon': 'B01LC0V7US'}],,BrainStuff,Why Is Bacon Considered A Breakfast Food?,,FALSE,[13345725],,,,"('No multiple ids for this link', [{'amazon': 'B01LC0V7US'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,801817,18754,[{'itunes': '920394472'}],,Kamigami no Asobi,Eternal Separation,,FALSE,[8937207],,,,"('No multiple ids for this link', [{'itunes': '920394472'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,784986,18756,[{'itunes': '918023047'}],,The Kawai Complex Guide to Manors and Hostel Behavior,You Could Just Ignore It,,FALSE,[8931877],,,,"('No multiple ids for this link', [{'itunes': '918023047'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5915112,18758,[{'amazon': 'B00IZF05AM'}],,Landmarks,Ep. - 26,,FALSE,[13345813],,,,"('No multiple ids for this link', [{'amazon': 'B00IZF05AM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,728916,18761,[{'amazon': 'B00NL7YJPQ'}],,The Lighter Side of Sports,The Hockey Playing Monkey; Acrobatic Tee Shots,,FALSE,"[13345769, 4052146]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,731623,18767,[{'itunes': '878719896'}],,Wild Burma,Chasing Tigers,,FALSE,[8907177],,,,"('No multiple ids for this link', [{'itunes': '878719896'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,779031,18776,[{'itunes': '894926758'}],,Webheads,Balancing Gymnastics,,FALSE,[10043757],,,,"('No multiple ids for this link', [{'itunes': '894926758'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,740824,18777,[{'itunes': '886019997'}],,Kodiak,The Proving Grounds,,FALSE,[8577262],,,,"('No multiple ids for this link', [{'itunes': '886019997'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,729504,18785,[{'amazon': 'B00KKW0KXU'}],,Montecito,Last Dance,,FALSE,[13345153],,,,"('No multiple ids for this link', [{'amazon': 'B00KKW0KXU'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,734075,18790,[{'amazon': 'B00K81ISGE'}],,Labyrinth,Episode 2,,FALSE,"[13345355, 3663210]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,773054,18799,[{'amazon': 'B00LHO2B7I'}],,Sports Gone Wild,Wild Bull vs Rodeo Fan; Super Car Racing in Extreme Weather,,FALSE,[7853080],,,,"('No multiple ids for this link', [{'amazon': 'B00LHO2B7I'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,882831,18800,[{'itunes': '909616354'}],,Chrome Underground,Transmission Impossible,,FALSE,[3477657],,,,"('No multiple ids for this link', [{'itunes': '909616354'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,734498,18803,[{'itunes': '872341866'}],,House of Saddam,Part 4,,FALSE,"[12948833, 2827708]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,4526342,18805,[{'itunes': '1030288119'}],,BBQ Pit Wars,Roman Roast on the River,,FALSE,[3677780],,,,"('No multiple ids for this link', [{'itunes': '1030288119'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,1159423,18806,[{'hulu': '46f90d3f-b65a-4460-bb3d-3b0e882aafdc'}],,Metastasis,El Juego de la Vida,,FALSE,[13345030],,,,"('No multiple ids for this link', [{'hulu': '46f90d3f-b65a-4460-bb3d-3b0e882aafdc'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5863744,18807,[{'itunes': '1140788810'}],,What's My Car Worth,Saleen's S7: America's Supercar,,FALSE,[3393785],,,,"('No multiple ids for this link', [{'itunes': '1140788810'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,747012,18808,[{'itunes': '887820997'}],,Sinister Ministers: Collared,Lambs to the Slaughter,,FALSE,[8868228],,,,"('No multiple ids for this link', [{'itunes': '887820997'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,808812,18809,[{'itunes': '903631798'}],,The Hunt,Blood on the Trail,,FALSE,[8910177],,,,"('No multiple ids for this link', [{'itunes': '903631798'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,741960,18815,[{'itunes': '886070049'}],,D-Day in HD,Part 2,,FALSE,[8882138],,,,"('No multiple ids for this link', [{'itunes': '886070049'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,788834,18822,[{'itunes': '898202156'}],,American River Renegades,On Thin Ice,,FALSE,"[3767823, 3768407, 3767366]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,790882,18823,[{'itunes': '899184859'}],,World's Strangest,Sleep,,FALSE,[3553807],,,,"('No multiple ids for this link', [{'itunes': '899184859'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,778697,18825,[{'itunes': '894224804'}],,The Savage Line,Bear in Sight,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '894224804'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,788221,18827,[{'itunes': '895646264'}],,Mystery Millionaire,The Art of Deception,,FALSE,[8847598],,,,"('No multiple ids for this link', [{'itunes': '895646264'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3122806,18828,[{'hulu': 'f051ff99-50fc-4c7f-b63d-2cb3a950dfb6'}],,Crafty Rafty,Drifted Woods Day,,FALSE,[13344878],,,,"('No multiple ids for this link', [{'hulu': 'f051ff99-50fc-4c7f-b63d-2cb3a950dfb6'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,1031719,18830,[{'hulu': '09d4647e-6d04-4a3f-ba93-3b25ad4895ff'}],,Concertino,J.S. Bach,,FALSE,[3932563],,,,"('No multiple ids for this link', [{'hulu': '09d4647e-6d04-4a3f-ba93-3b25ad4895ff'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3250097,18831,[{'hulu': 'cfabb9c1-c1ff-433c-a909-e9da09f9f950'}],,Stick with Mick,At the Swimming Pool / Camping,,FALSE,[13344699],,,,"('No multiple ids for this link', [{'hulu': 'cfabb9c1-c1ff-433c-a909-e9da09f9f950'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,812149,18835,[{'itunes': '1106479281'}],,If Her Flag Breaks,If His Flag Breaks,,FALSE,[9073156],,,,"('No multiple ids for this link', [{'itunes': '1106479281'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,1046644,18842,[{'itunes': '918010484'}],,Game of Crowns,Secrets Revealed,,FALSE,[3694841],,,,"('No multiple ids for this link', [{'itunes': '918010484'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,747821,18843,[{'itunes': '889604687'}],,My Tiny Terror,My Dog is Ruining My Love Life,,FALSE,[3785056],,,,"('No multiple ids for this link', [{'itunes': '889604687'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,781609,18844,[{'itunes': '896144351'}],,Last Seen Alive,Lost to the Streets,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '896144351'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,1182210,18847,[{'itunes': '921827983'}],,United Stuff of America,Billionaires' Club,,FALSE,"[3550364, 3551552]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1269693,18849,[{'itunes': '930177384'}],,Bite This with Nadia G,Reno,,FALSE,[8440443],,,,"('No multiple ids for this link', [{'itunes': '930177384'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,781005,18851,[{'itunes': '896375007'}],,The Real Housewives of Atlanta: Kandi's Wedding,Meet The Tuckers,,FALSE,[5440846],,,,"('No multiple ids for this link', [{'itunes': '896375007'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3755641,18855,[{'itunes': '1008340053'}],,Siberian Cut,Road from Hell,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '1008340053'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,740459,18860,[{'amazon': 'B00OYESER4'}],,Wild About Animals,"Cayman Island Scuba Diving, the Grey Wolf Hybrid, Communication With Animals",,FALSE,[13344131],,,,"('No multiple ids for this link', [{'amazon': 'B00OYESER4'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,741250,18861,[{'hulu': '6c73e6f2-916e-4df7-b6af-d4a476f5ef0a'}],,"Problem Children are Coming from Another World, Aren't They?",It Seems That the Problem Children Prove Who's On Top?,,FALSE,[9028526],,,,"('No multiple ids for this link', [{'hulu': '6c73e6f2-916e-4df7-b6af-d4a476f5ef0a'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,915285,18864,[{'itunes': '913492427'}],,Buying the Beach,Island Hoppers,,FALSE,[8882403],,,,"('No multiple ids for this link', [{'itunes': '913492427'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,775923,18876,[{'amazon': 'B00KDPXQXA'}],,Brazil with Michael Palin,The Deep South,,FALSE,[],,,,"('No multiple ids for this link', [{'amazon': 'B00KDPXQXA'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,4627548,18877,[{'itunes': '1040716684'}],,Candidly Nicole,Nicole Richie: Behind the Music,,FALSE,[8832373],,,,"('No multiple ids for this link', [{'itunes': '1040716684'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,942806,18879,[{'itunes': '915687683'}],,LeAnn & Eddie,Hawaii Five-Ohhh,,FALSE,[8395082],,,,"('No multiple ids for this link', [{'itunes': '915687683'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,936413,18880,[{'itunes': '915916429'}],,Make or Break: The Linda Perry Project,Final Performance and One Big Decision,,FALSE,[8931788],,,,"('No multiple ids for this link', [{'itunes': '915916429'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5364217,18884,[{'hulu': '3d0696ea-0a2b-464a-b632-7a81b8d5a2be'}],,Redacted Tonight,"Truth About the Drug War, Hillary's Emails Are Being Censored, You Are Not Free",,FALSE,[13343705],,,,"('No multiple ids for this link', [{'hulu': '3d0696ea-0a2b-464a-b632-7a81b8d5a2be'}])",No multiple ids for this link,,,,,,,,,,,,,
