Px_id,GB_id,Show_type
12989304,125166,MO
12989303,125168,MO
12989305,125167,MO
12989306,125165,MO
12989308,125161,MO
12989307,125160,MO
12989309,125159,MO
12989310,125157,MO
12989311,125156,MO
12989312,125158,MO
12989313,125154,MO
12989314,125146,MO
12989315,125144,MO
12989316,125145,MO
12989317,125141,MO
12989318,125140,MO
12989319,125142,MO
12989320,125143,MO
12989321,125139,MO
12989322,125137,MO
12989323,125136,MO
12989324,125135,MO
12989325,125133,MO
12989326,125134,MO
12989327,125132,MO
12989328,125131,MO
12989329,125130,MO
12989330,125099,MO
12989331,125129,MO
12989332,125105,MO
12989333,1251,MO
12989334,125106,MO
12989335,125104,MO
12989336,125101,MO
12989337,125093,MO
12989338,125096,MO
12989339,125092,MO
12989340,125126,MO
12989341,125127,MO
12989342,125090,MO
12989343,125125,MO
12989344,125124,MO
12989345,125123,MO
12989346,125121,MO
12989347,125120,MO
12989348,125122,MO
12989349,125119,MO
12989350,125116,MO
12989351,125118,MO
12989352,125115,MO
12989353,125114,MO
12989354,125113,MO
12989355,125112,MO
12989356,125111,MO
12989357,125109,MO
12989358,125108,MO
12989359,125107,MO
12989360,125086,MO
12989361,125084,MO
12989362,125088,MO
12989363,125080,MO
12989364,125078,MO
12989365,125081,MO
12989366,125082,MO
12989367,125073,MO
12989368,125074,MO
12989369,125072,MO
12989370,125069,MO
12989371,125066,MO
12989372,125064,MO
12989373,125068,MO
12989374,125065,MO
12989375,125062,MO
12989376,125061,MO
12989377,125060,MO
12989378,125059,MO
12989380,125058,MO
12989379,125055,MO
12989381,125053,MO
12989382,125052,MO
12989383,125050,MO
12989384,125051,MO
12989385,125049,MO
12989386,125048,MO
12989387,125011,MO
12989388,125007,MO
12989389,125004,MO
12989390,125003,MO
12989392,125006,MO
12989391,125008,MO
12989393,125002,MO
12989394,125013,MO
12989395,125001,MO
12989396,125047,MO
12989397,125046,MO
12989398,125045,MO
12989399,125044,MO
12989400,125043,MO
12989401,125041,MO
12989402,125042,MO
12989403,125040,MO
12989404,125039,MO
12989405,125038,MO
12989406,124999,MO
12989407,125000,MO
12989408,124997,MO
12989409,125037,MO
12989410,124993,MO
12989411,124996,MO
12989412,124991,MO
12989413,124992,MO
12989414,125036,MO
12989415,125035,MO
12989416,125034,MO
12989417,125033,MO
12989418,125031,MO
12989419,125032,MO
12989420,125030,MO
12989421,125029,MO
12989422,124990,MO
12989423,125028,MO
12989424,124987,MO
12989425,124989,MO
12989427,124984,MO
12989428,125026,MO
12989426,125027,MO
12989429,124983,MO
12989431,124982,MO
12989430,125025,MO
12989432,125023,MO
12989433,125022,MO
12989434,125021,MO
12989435,125020,MO
12989437,124981,MO
12989436,125019,MO
12989438,125018,MO
12989439,125015,MO
12989440,124980,MO
12989441,124972,MO
12989443,125014,MO
12989442,124975,MO
12989444,124970,MO
12989445,124969,MO
12989446,124968,MO
12989450,124967,MO
12989449,124928,MO
12989447,124932,MO
12989448,124927,MO
12989451,124917,MO
12989452,124902,MO
12989453,124923,MO
12989454,124903,MO
12989455,124915,MO
12989457,124913,MO
12989456,124931,MO
12989458,124963,MO
12989459,124961,MO
12989460,124955,MO
12989462,124954,MO
12989461,124953,MO
12989463,124900,MO
12989464,124893,MO
12989465,124891,MO
12989466,124890,MO
12989468,124884,MO
12989467,124886,MO
12989469,124952,MO
12989470,124889,MO
12989471,124883,MO
12989472,124882,MO
12989473,124951,MO
12989474,124950,MO
12989475,124880,MO
12989476,124876,MO
12989477,124875,MO
12989479,124878,MO
12989478,124879,MO
12989480,124870,MO
12989482,124948,MO
12989481,124874,MO
12989483,124872,MO
12989484,124949,MO
12989485,124946,MO
12989486,124947,MO
12989487,124943,MO
12989488,124940,MO
12989489,124869,MO
12989490,124942,MO
12989491,124867,MO
12989492,124866,MO
12989493,124864,MO
12989494,124939,MO
12989495,124937,MO
12989496,124863,MO
12989498,124860,MO
12989497,124862,MO
12989499,124858,MO
12989500,124857,MO
12989501,124936,MO
12989502,124934,MO
12989503,124856,MO
12989504,124854,MO
12989505,124850,MO
12989506,124849,MO
12989507,124848,MO
12989509,124847,MO
12989508,124846,MO
12989510,124844,MO
12989511,124843,MO
12989512,124842,MO
12989513,124839,MO
12989514,124840,MO
12989515,124841,MO
12989516,124838,MO
12989517,124837,MO
12989518,124836,MO
12989519,124835,MO
12989520,124834,MO
12989521,124833,MO
12989522,124832,MO
12989523,124830,MO
12989524,124831,MO
12989525,124829,MO
12989526,124828,MO
12989527,124827,MO
12989528,124826,MO
12989529,124825,MO
12989530,124824,MO
12989531,124823,MO
12989532,124822,MO
12989533,124821,MO
12989534,124820,MO
12989536,124818,MO
12989535,124816,MO
12989537,124817,MO
12989538,124819,MO
12989539,124815,MO
12989540,124811,MO
12989541,124812,MO
12989542,124813,MO
12989543,124814,MO
12989544,124810,MO
12989545,124809,MO
12989546,124808,MO
12989548,124807,MO
12989547,124806,MO
12989549,124805,MO
12989550,124804,MO
12989551,124803,MO
12989552,124802,MO
12989553,124801,MO
12989554,124800,MO
12989555,124799,MO
12989556,124798,MO
12989557,124797,MO
12989558,124796,MO
12989559,124795,MO
12989560,124794,MO
12989561,124793,MO
12989562,124792,MO
12989563,124791,MO
12989564,124790,MO
12989565,124775,MO
12989566,124773,MO
12989567,124774,MO
12989568,124769,MO
12989569,124772,MO
12989570,124767,MO
12989571,124771,MO
12989572,124770,MO
12989573,124766,MO
12989574,124768,MO
12989575,124789,MO
12989576,124788,MO
12989577,124787,MO
12989578,124785,MO
12989579,124786,MO
12989580,124784,MO
12989581,124783,MO
12989582,124782,MO
12989586,124759,MO
12989585,124761,MO
12989584,124760,MO
12989587,124762,MO
12989583,124765,MO
12989588,124764,MO
12989589,124763,MO
12989590,124758,MO
12989591,124757,MO
12989592,124781,MO
12989593,124780,MO
12989594,124779,MO
12989595,124777,MO
12989596,124776,MO
12989597,124778,MO
12989598,124756,MO
12989599,124755,MO
12989600,124753,MO
12989601,124752,MO
12989602,124754,MO
12989603,124750,MO
12989604,124748,MO
12989605,124749,MO
12989606,124746,MO
12989607,124745,MO
12989608,124744,MO
12989609,124743,MO
12989610,124742,MO
12989611,124740,MO
12989612,124741,MO
12989613,124739,MO
12989614,12474,MO
12989615,124738,MO
12989616,124737,MO
12989617,124736,MO
12989618,124734,MO
12989619,124735,MO
12989620,124733,MO
12989621,124732,MO
12989622,124731,MO
12989623,124730,MO
12989624,124729,MO
12989625,124727,MO
12989626,124728,MO
12989627,124726,MO
12989628,124725,MO
12989629,124723,MO
12989630,124724,MO
12989631,124722,MO
12989632,124721,MO
12989633,124718,MO
12989634,124717,MO
12989635,124716,MO
12989636,124714,MO
12989637,124713,MO
12989638,124712,MO
12989639,124711,MO
12989640,124642,MO
12989641,124621,MO
12989642,124641,MO
12989643,124623,MO
12989644,124618,MO
12989645,124709,MO
12989646,124643,MO
12989647,124710,MO
12989648,124622,MO
12989649,124617,MO
12989650,124708,MO
12989651,124707,MO
12989652,124706,MO
12989653,124705,MO
12989654,124704,MO
12989655,124703,MO
12989656,124701,MO
12989657,124702,MO
12989658,124700,MO
12989659,124699,MO
12989662,124696,MO
12989664,124694,MO
12989660,124697,MO
12989661,124695,MO
12989663,124698,MO
12989665,124693,MO
12989666,124692,MO
12989667,124691,MO
12989668,124690,MO
12989669,124687,MO
12989670,124689,MO
12989671,124686,MO
12989672,124688,MO
12989673,124684,MO
12989674,124685,MO
12989675,124682,MO
12989676,124681,MO
12989677,124679,MO
12989678,124676,MO
12989679,124678,MO
12989680,124675,MO
12989681,124674,MO
12989682,124673,MO
12989683,124672,MO
12989684,124669,MO
12989685,124668,MO
12989686,124667,MO
12989687,124666,MO
12989688,124663,MO
12989689,124665,MO
12989690,124662,MO
12989691,124661,MO
12989692,124660,MO
12989693,124659,MO
12989694,124652,MO
12989695,124657,MO
12989697,124650,MO
12989696,124651,MO
12989698,124658,MO
12989699,124648,MO
12989700,124645,MO
12989701,124609,MO
12989702,124608,MO
12989703,124604,MO
12989704,124602,MO
12989705,12461,MO
12989706,124607,MO
12989707,124605,MO
12989708,124601,MO
12989709,124603,MO
12989710,124606,MO
12989711,124600,MO
12989712,124598,MO
12989714,124597,MO
12989713,124593,MO
12989715,124599,MO
12989716,124592,MO
12989717,124594,MO
12989718,124595,MO
12989719,124596,MO
12989720,124591,MO
12989721,124589,MO
12989722,124590,MO
12989723,124588,MO
12989724,124584,MO
12989725,124582,MO
12989727,124576,MO
12989726,124583,MO
12989728,124585,MO
12989729,124586,MO
12989730,124577,MO
12989731,124579,MO
12989732,124587,MO
12989733,124575,MO
12989734,124573,MO
12989735,124572,MO
12989737,124570,MO
12989736,124571,MO
12989738,124574,MO
12989739,124569,MO
12989740,124566,MO
12989742,124568,MO
12989741,124567,MO
12989743,124565,MO
12989745,124564,MO
12989744,124563,MO
12989746,124559,MO
12989747,124561,MO
12989748,124562,MO
12989749,124557,MO
12989750,124558,MO
12989751,124560,MO
12989752,124556,MO
12989753,124553,MO
12989754,124554,MO
12989755,124555,MO
12989756,124552,MO
12989757,124551,MO
12989758,124550,MO
12989759,124549,MO
12989760,124545,MO
12989761,124542,MO
12989762,124544,MO
12989763,124543,MO
12989764,124540,MO
12989765,124538,MO
12989766,124537,MO
12989767,124536,MO
12989768,124535,MO
12989769,124533,MO
12989770,124532,MO
12989771,124530,MO
12989772,124531,MO
12989773,124527,MO
12989774,124526,MO
12989775,124524,MO
12989776,124523,MO
12989777,124521,MO
12989778,124501,MO
12989779,124504,MO
12989780,124500,MO
12989781,124522,MO
12989782,124520,MO
12989783,124503,MO
12989784,124508,MO
12989785,124506,MO
12989786,124502,MO
12989787,124509,MO
12989788,124507,MO
12989789,124505,MO
12989790,124519,MO
12989791,124518,MO
12989792,124516,MO
12989793,124515,MO
12989794,124514,MO
12989795,124513,MO
12989796,124512,MO
12989797,124511,MO
12989798,124494,MO
12989799,124510,MO
12989800,124490,MO
12989801,124499,MO
12989803,124497,MO
12989802,124498,MO
12989804,124489,MO
12989805,124486,MO
12989806,124485,MO
12989808,124484,MO
12989807,124483,MO
12989809,124482,MO
12989810,124480,MO
12989811,124481,MO
12989812,124479,MO
12989813,124477,MO
12989815,124476,MO
12989814,124475,MO
12989816,124474,MO
12989817,124472,MO
12989818,124473,MO
12989819,124471,MO
12989820,124470,MO
12989821,124469,MO
12989822,124467,MO
12989823,124462,MO
12989825,124460,MO
12989824,124464,MO
12989826,124461,MO
12989827,124459,MO
12989828,124458,MO
12989829,124457,MO
12989830,124456,MO
12989831,124455,MO
12989832,124454,MO
12989833,124453,MO
12989834,124451,MO
12989835,124452,MO
12989836,124450,MO
12989837,124449,MO
12989838,124448,MO
12989839,124446,MO
12989840,124447,MO
12989841,124445,MO
12989842,124444,MO
12989843,124443,MO
12989844,124442,MO
12989845,124441,MO
12989846,124440,MO
12989847,124416,MO
12989848,124417,MO
12989849,124418,MO
12989850,124414,MO
12989851,124411,MO
12989852,124410,MO
12989853,124413,MO
12989854,124419,MO
12989855,124439,MO
12989856,124412,MO
12989857,124438,MO
12989858,124437,MO
12989859,124436,MO
12989860,124435,MO
12989861,124434,MO
12989862,124433,MO
12989863,124432,MO
12989864,124431,MO
12989865,124406,MO
12989866,124405,MO
12989867,124409,MO
12989868,124424,MO
12989869,124404,MO
12989871,124403,MO
12989870,124402,MO
12989872,124407,MO
12989873,124401,MO
12989874,124400,MO
12989875,124423,MO
12989876,124422,MO
12989877,124421,MO
12989878,124420,MO
12989879,124399,MO
12989880,124395,MO
12989881,124398,MO
12989883,124391,MO
12989882,124396,MO
12989885,124393,MO
12989884,124397,MO
12989886,124394,MO
12989887,124392,MO
12989888,124390,MO
12989889,124389,MO
12989890,124388,MO
12989891,124387,MO
12989892,124381,MO
12989893,124384,MO
12989894,124379,MO
12989895,124380,MO
12989896,124375,MO
12989897,124374,MO
12989898,124373,MO
12989899,124372,MO
12989901,124367,MO
12989900,124368,MO
12989902,124365,MO
12989903,124366,MO
12989904,124363,MO
12989905,124362,MO
12989907,124353,MO
12989906,124360,MO
12989908,124358,MO
12989909,124361,MO
12989910,124357,MO
12989911,124355,MO
12989912,124356,MO
12989913,124354,MO
12989914,124351,MO
12989915,124350,MO
12989916,124349,MO
12989917,124348,MO
12989918,124347,MO
12989919,124346,MO
12989920,124344,MO
12989921,124345,MO
12989922,124343,MO
12989923,124340,MO
12989924,124334,MO
12989925,124342,MO
12989926,124341,MO
12989927,124332,MO
12989928,124336,MO
12989929,124328,MO
12989930,124327,MO
12989931,124330,MO
12989932,124329,MO
12989933,124321,MO
12989934,124320,MO
12989935,124314,MO
12989936,124317,MO
12989937,124310,MO
12989938,124311,MO
12989939,124308,MO
12989940,124306,MO
12989941,124304,MO
12989942,124305,MO
12989943,124303,MO
12989944,124301,MO
12989945,124302,MO
12989946,124300,MO
12989947,12430,MO
12989948,124299,MO
12989949,124298,MO
12989950,124297,MO
12989952,124296,MO
12989951,124295,MO
12989953,124292,MO
12989954,124293,MO
12989955,124291,MO
12989956,124288,MO
12989957,124287,MO
12989958,124286,MO
12989959,124285,MO
12989960,124283,MO
12989961,124245,MO
12989962,124242,MO
12989964,124239,MO
12989963,124246,MO
12989965,12424,MO
12989966,124238,MO
12989967,124235,MO
12989968,124234,MO
12989969,124236,MO
12989970,124282,MO
12989971,124280,MO
12989972,124278,MO
12989973,124231,MO
12989974,124277,MO
12989975,124263,MO
12989976,124261,MO
12989977,124264,MO
12989978,124230,MO
12989979,12426,MO
12989980,124185,MO
12989981,124181,MO
12989982,124182,MO
12989983,124179,MO
12989984,124180,MO
12989985,124178,MO
12989986,124258,MO
12989987,124257,MO
12989988,124255,MO
12989991,124176,MO
12989989,124254,MO
12989990,124253,MO
12989992,124177,MO
12989993,124252,MO
12989994,124251,MO
12989995,124250,MO
12989996,124173,MO
12989998,124170,MO
12989997,124171,MO
12989999,124169,MO
12990000,124167,MO
12990001,124168,MO
12990002,124249,MO
12990003,124248,MO
12990004,124247,MO
12990005,124163,MO
12990006,124161,MO
12990007,124165,MO
12990008,124166,MO
12990009,124164,MO
12990010,124162,MO
12990011,124160,MO
12990012,124159,MO
12990013,124158,MO
12990014,124157,MO
12990015,124154,MO
12990016,124156,MO
12990019,124150,MO
12990020,124141,MO
12990021,124149,MO
12990017,124151,MO
12990018,124152,MO
12990022,124139,MO
12990023,124138,MO
12990024,124137,MO
12990025,124124,MO
12990026,124122,MO
12990027,124121,MO
12990028,124120,MO
12990029,124118,MO
12990030,124119,MO
12990031,124116,MO
12990032,124117,MO
12990033,124115,MO
12990034,124114,MO
12990035,124113,MO
12990036,124108,MO
12990037,124111,MO
12990038,124109,MO
12990039,124112,MO
12990040,124106,MO
12990041,124107,MO
12990042,124105,MO
12990043,124110,MO
12990044,124104,MO
12990045,124102,MO
12990046,124103,MO
12990047,124101,MO
12990048,124100,MO
12990050,1241,MO
12990049,124099,MO
12990051,124097,MO
12990052,124098,MO
12990053,124096,MO
12990054,124095,MO
12990055,124092,MO
12990056,124093,MO
12990057,124091,MO
12990058,124086,MO
12990059,124084,MO
12990060,124081,MO
12990061,124079,MO
12990062,124077,MO
12990063,124074,MO
12990064,124073,MO
12990065,124071,MO
12990066,12407,MO
12990067,124060,MO
12990068,124051,MO
12990069,124048,MO
12990070,124040,MO
12990071,124033,MO
12990072,124028,MO
12990073,124023,MO
12990074,124041,MO
12990075,124026,MO
12990076,124019,MO
12990077,124024,MO
12990078,124015,MO
12990079,124017,MO
12990080,124018,MO
12990081,124014,MO
12990082,124008,MO
12990083,124005,MO
12990084,124004,MO
12990085,124003,MO
12990086,124002,MO
12990087,123999,MO
12990088,123998,MO
12990089,123996,MO
12990090,123995,MO
12990091,123994,MO
12990092,123993,MO
12990093,123989,MO
12990094,123992,MO
12990095,123988,MO
12990096,123987,MO
12990097,123985,MO
12990098,123984,MO
12990099,123983,MO
12990100,123976,MO
12990101,123970,MO
12990102,123971,MO
12990103,123968,MO
12990107,123936,MO
12990105,123935,MO
12990108,123940,MO
12990110,123934,MO
12990109,123964,MO
12990104,123951,MO
12990111,123939,MO
12990106,123941,MO
12990112,123967,MO
12990113,123932,MO
12990114,123930,MO
12990115,123925,MO
12990117,123905,MO
12990118,123906,MO
12990116,123911,MO
12990119,123899,MO
12990120,123898,MO
12990121,123901,MO
12990122,123895,MO
12990123,123882,MO
12990124,123880,MO
12990125,123879,MO
12990126,123878,MO
12990128,123872,MO
12990127,123873,MO
12990129,123876,MO
12990130,123874,MO
12990131,123866,MO
12990132,123868,MO
12990133,123845,MO
12990134,123841,MO
12990135,123840,MO
12990136,123844,MO
12990137,123833,MO
12990138,123832,MO
12990139,123831,MO
12990140,123830,MO
12990141,12383,MO
12990142,123829,MO
12990143,123828,MO
12990144,123822,MO
12990145,123827,MO
12990146,123819,MO
12990148,123818,MO
12990147,123826,MO
12990149,123817,MO
12990150,123816,MO
12990151,123815,MO
12990152,123813,MO
12990153,123811,MO
12990154,123809,MO
12990155,123796,MO
12990156,123794,MO
