GB_id,Movie_name,GB_ReleaseYear,Rovi_id
39716,Evil Things,2009,776309
39719,Suicide Club,2001,788571
39722,Wall Street: Money Never Sleeps,2010,89687
39725,Kettle of Fish,2006,97017
39728,Lover Come Back,1961,65664
39741,Go Ask Alice,1973,393374
39767,The Bridges at Toko-Ri,1954,91582
39779,Freeway Killer,2009,652271
39781,North Dallas Forty,1979,56085
39784,The Stand Up,2012,789735
39786,Hatchet II,2010,116501
39787,The Informer,1935,82850
39791,The Whales of August,1987,568396
39800,Freeloaders,2012,804320
39809,The Rocky Horror Picture Show,1975,70378
39815,Lapland Odyssey,2010,108171
39819,The Meeksville Ghost,2001,127379
39830,Peeping Tom,1960,69263
39841,Glitter,2001,81098
39846,Mulberry Street,2006,74611
39847,Black Shampoo,1976,586838
39851,Nighthawks,1981,92942
39852,Wings of Desire,1987,89119
39874,Spacehunter,1983,54903
39876,Call of the Forest,1949,576580
39880,Steal This Movie!,2000,609343
39891,Journey to the Center of the Earth,1988,132096
39893,Joseph Andrews,1977,582073
39895,Old School,2003,62681
39896,Malcolm X,1992,12258267
39900,The Gift of Love,1978,395325
39902,The Ruling Class,1972,570210
39909,Brother Bear,2003,65634
39910,Our Man in Havana,1959,57720
39914,The Gunslingers,2009,12972837
39926,Marooned,1969,79141
39945,Cry Freedom,1987,50792
39953,Vampyros Lesbos,1971,168745
39959,The Elephant Man,1980,51178
39965,Free Radicals,2003,800819
39969,Dixiana,1930,677770
39973,The Condemned,2007,81993
39975,Seven Alone,1974,115650
39984,Four Windows,2006,564030
39987,41,2012,27677
40002,Wrong Cops,2013,808059
40004,India: Kingdom of the Tiger,2002,545687
40005,Hard Rain,1998,52964
40013,The Honeymooners,2005,68354
60430,The NeverEnding Story,1984,54962
40024,RV,2006,68682
40026,Easy A,2010,91121
40032,Spy Hard,1996,49827
40038,Third Man on the Mountain,1959,583135
40041,Tortilla Soup,2001,62885
40049,Enigma,2001,12259723
40050,Celtic Pride,1996,49824
40055,Pancho Villa,1971,583381
40057,Magic Valley,2011,854509
40060,Deterrence,2000,55852
40067,The Confidant,2010,215232
40075,The Proud and the Damned,1972,568820
40083,Petunia,2013,793727
40100,Collateral Damage,2002,86762
40104,From Paris with Love,2010,87916
40106,Santa Fe,1951,679324
40115,A Woman of Paris,1923,585852
40120,Graveyard Series 2: Disciple of Death,1972,507284
40130,Junebug,2005,105517
40132,Muriel,1963,646833
40140,Kiss of the Tarantula,1976,580881
40142,Splice,2009,95900
40145,Wristcutters: A Love Story,2006,643378
40151,H.P Lovecraft's Cool Air,2006,244602
40156,Speed 2: Cruise Control,1997,87770
40165,Pride,2007,76357
40168,Scattered Dreams,1993,33907
40174,A Walk on the Moon,1999,59478
40176,Bob and the Monster,2011,758141
40177,The Merry Gentleman,2008,103059
40180,Made for Each Other,1939,58382
40188,Treasure Raiders,2007,773502
40190,Straight-Jacket,2004,630419
40196,One Day,2011,95017
40199,Kitty Foyle,1940,570471
40207,Bittersweet,2008,651817
40208,Bad Lieutenant: Port of Call New Orleans,2009,86811
40211,Paper Moon,1973,86522
40213,Lord of the Flies,1963,566910
40220,Saint Ralph,2004,75415
40222,Blonde Ice,1948,574642
40228,The Killing of a Chinese Bookie,1976,570422
40230,Federal Protection,2002,63554
40246,A Fistful of Dollars,1964,88618
40251,Burning Bright,2012,946872
40252,Cafe de Flore,2011,748456
40260,Making Mr. Right,2008,25048
40262,A Time to Kill,1996,55160
40263,The Laramie Project,2002,22860
40266,Zatoichi: The Festival of Fire,1970,550211
40268,Edge of Seventeen,1998,601648
40282,The Lodge,2008,185255
40283,An Englishman in New York,2009,649241
40288,Charm School,2007,117403
40295,D.A.R.Y.L.,1985,78661
40306,Vince Vaughn's Wild West Comedy Show,2006,556386
40313,End of the Line,1987,54117
40319,Pinochet's Last Stand,2006,25819
40320,Fly Away Home,1996,56105
40324,Company Man,2000,71646
40333,Big Doll House,1971,87184
40335,Jagged Edge,1985,49837
40341,The Mummy Lives,1993,53117
40342,Serving Life,2011,1687450
40344,The Quiet Man,1952,54326
40361,The Little Mermaid,1989,58587
40362,Subject Two,2006,638117
40366,Battle Earth,2013,797068
40375,The Gift of the Magi,2010,30612
40387,The Brothers McMullen,1995,77317
40390,Ghostbusters 2,1989,90114
40403,Grindstone Road,2008,645181
40414,Prisoner,2007,202034
40420,Jackass 2.5,2007,185217
40426,For a Few Dollars More,1965,61582
40428,City Lights,1931,86487
40444,Knightriders,1981,58470
40449,Meet Dr. Christian,1939,569967
40468,What She Wants For Christmas,2012,237058
40473,Citizen X,1995,23971
40478,The FBI Story,1959,78885
40493,Don Juan DeMarco,1994,91440
40494,Bye Bye Love,1995,70143
40496,Rowdy Girls,2000,172783
40500,Killer Bud,2001,609663
40503,Sucker Punch,2008,207077
40512,The Sensation of Sight,2006,648930
40516,The Hamiltons,2006,165250
40541,Basic Instinct,1992,51622
40543,Pink Cadillac,1989,54756
40553,Eden,1996,507946
40554,Road to Nowhere,2011,131829
40562,Pulse 3: Invasion,2008,13262
40565,One Wonderful Sunday,1947,594574
40569,Rails & Ties,2007,74473
40571,Tupac: Live at the House of Blues,1996,1111198
40573,Cutthroat Island,1995,54911
40586,Classic Albums: Queen: The Making of a Night at the Opera,2008,12972805
40599,Antonio Gaudi,1984,502431
40601,Jawbreaker,1999,12259393
40603,The Milagro Beanfield War,1988,56817
40604,The Ambushers,1967,568898
40609,Charles Manson Superstar,1989,537549
40611,The Bone Collector,1999,83948
40612,Ginger Snaps,2000,77186
40621,Wild Things 2,2004,6367
40636,The Great Adventure,1975,568311
40638,I-See-You.com,2006,6655
40645,Mr. 3000,2004,89950
40654,Mrs. Henderson Presents,2005,71557
40655,Machine,2007,558312
40667,The Daisy Chain,2008,564660
40670,Love Crazy,1941,571238
40680,Beatific Vision,2008,12972800
40688,The Rocketeer,1991,65831
40692,Border Run,2012,113327
40696,Growing Out,2009,647626
40708,Great Expectations,1946,79144
40719,Hoffa,1992,63053
40722,Your Highness,2011,93057
40723,Licks,2013,811715
40724,Angela's Ashes,1999,61166
40728,Deuce Bigalow: European Gigolo,2005,69843
40729,Dracula,1979,114506
40735,Fun Size,2012,105897
40742,Jab We Met,2007,678234
40752,Sylvester,1985,567207
40754,Island of the Lost,1967,577179
40770,Old Cats,2010,88496
40779,Ship of Fools,1965,56640
40788,FTA,1972,508479
40792,The Heroin Busters,1977,122001
40798,Paycheck,2003,68525
40811,House of Usher,2008,645883
40817,Rod Stewart: It Had to Be You ... The Great American Songbook,2002,12965512
40821,The Storytellers,1999,611396
40825,The Man with the Golden Arm,1955,170762
40826,Dragon Heat,2005,8399
40828,42,2013,12272120
40832,The Lifeguard,2013,129357
40839,Kim Possible Movie: So the Drama,2005,26909
40842,Reverb,2007,555618
40846,Joan Rivers: Don't Start with Me,2012,1790973
40853,Deaden,2006,199137
40863,Seduced and Abandoned,1964,106526
40870,Mummy Maniac,2007,559174
40873,Curious George,2006,71716
40878,Rambo: First Blood,1982,75061
40882,I Love You Man,2009,78828
40885,The Goal,2005,642333
40888,Frida,2002,71873
40891,National Lampoon's Pucked,2006,198108
40914,Vice Versa,1988,78520
40916,Rapid Exchange,2003,4519
40917,Night Hunter,1996,1696
40918,Feds,1988,58372
40921,Leeches!,2003,192523
40923,ZigZag,2002,949496
40934,AutoErotic,2011,767586
40936,Alaska,1996,85281
40937,The Future,2013,104479
40944,The Babe,1992,67308
40946,Mama I Want to Sing!,2011,957589
40953,The Legend of Billie Jean,1985,93238
40956,The Back-up Bride,2011,104656
40968,She's Out of My League,2010,87766
40971,Road to Perdition,2002,62650
40972,The Other Woman,2008,383618
40973,Dinner at Eight,1933,701497
40974,Fall Down Dead,2007,149638
40984,Warlock Moon,1973,584573
40986,Charlotte's Web,1973,52723
40995,Caught on Tape,2013,794220
40998,Gallants,2010,737511
41027,My Dead Girlfriend,2006,556212
41031,Going Down,2003,657437
41036,Dance of the Dead,2008,111394
41037,The Story of Us,1999,54691
41041,The Little Rascals,1994,69132
41044,Each Dawn I Die,1939,570561
41047,Reign of Assassins,2010,12265416
41055,Wanted,2009,962571
41057,A Fool There Was,1915,509408
41058,Screaming Men,2003,549047
41060,Exit the Dragon Enter the Tiger,1976,577801
41071,The White Gorilla,1945,568454
41074,Office Space,1999,12259406
41079,Once Upon a Time in America,1984,49798
41080,Just Wright,2010,12263711
41092,Sudden Impact,1983,62372
41098,Bhool Bhulaiyaa,2007,646843
41099,Ready to Rumble,2000,57119
41102,I'm Dancing as Fast as I Can,1982,52187
41107,Who's the Caboose?,1997,537938
41109,Seven Men from Now,1956,142726
41118,100 Rifles,1969,79302
41122,Love Me Again,2009,138209
41126,Ernest Goes to School,1994,601553
41131,Thirteen Days,2000,59979
41137,Sky Captain and the World of Tomorrow,2004,12260184
41144,Big Jim McLain,1952,159808
41150,The Way Home,2010,207889
41152,Michael Ball: Live at the Royal Albert Hall,2010,12972793
41156,Bad Taste,1987,573017
41163,The Merchant of Four Seasons,1971,586914
41167,Hellboy: Animated: Sword of Storms,2006,26064
41168,Coyote Ugly,2000,77744
41174,Li'l Abner,1959,634965
41175,Gigantic,2008,96599
41185,Dancing Lady,1933,567942
41186,Kenny Rogers: Coward of the County,1981,393322
41191,Better Than Chocolate,1999,603988
41198,Free Money,1998,68387
41205,La Terra Trema,1948,63897
41206,Lucky Number Slevin,2006,73814
41230,The People That Time Forgot,1977,110961
41236,Let's Scare Jessica to Death,1971,568821
41238,Slipknot: Disasterpieces,2002,1109256
41251,A Teacher,2013,806885
41257,Collision Earth,2011,27799
41261,Anonymous Rex,2004,66562
41271,Stepmom,1998,119620
41280,The Great Dictator,1940,86412
41281,Local Color,2006,646691
41286,Play Misty for Me,1971,78264
41287,Repo Men,2010,83130
41302,Slaughterhouse,1987,55157
41308,Guest in the House,1944,568421
41310,My Best Friend's Girl,2008,82973
41313,Smother,2008,112119
41320,Sorcerer,1977,568318
41332,Angel Eyes,2001,128178
41344,One Crazy Summer,1986,55097
41359,Festival in Cannes,2001,65618
41362,Totally Confused,1998,632046
41369,The Blair Witch Project,1999,54144
41373,Hours,2013,121063
41384,Rollerball,1975,63791
41389,Disorder,2006,556111
41395,The Accidental Tourist,1988,52959
41406,Try to Remember: The Fantasticks,2003,12972777
41407,Ghosts on the Loose,1943,576773
41410,The Attic,2008,101066
41423,Shallow Grave,1994,70090
41430,Battle for the Planet of the Apes,1973,54330
41438,Frankenstein Must Be Destroyed,1969,78411
41439,Moulin Rouge,1952,597443
41444,Skins,2002,623253
41445,Locked Down,2010,111828
41456,The Year Dolly Parton Was My Mom,2011,371412
41476,Ice Princess,2005,76832
41480,Little Women,1994,592815
41481,Unstable Fables: 3 Pigs and a Baby,2008,7256
41483,Putty Hill,2010,654853
41485,Extreme Prejudice,1987,576284
41489,Promises in the Dark,1979,570720
41490,Rocky Marciano,1999,12972772
41491,Pieces,1982,519919
41492,Running Wild,1995,569008
41494,Falling from Grace,1992,57923
41495,Heaven Help Us,1985,700468
41497,Invisible,2011,775661
41500,Woman in the Dunes,1964,585715
41509,Gone Baby Gone,2007,117407
41512,Small Apartments,2012,105655
41516,Hanged on a Twisted Cross: The Life Convictions and Martyrdom of Dietrich Bonhoeffer,1996,949668
41517,Opium and the Kung Fu Master,1984,853762
41519,Slappy and the Stinkers,1998,53880
41521,Bliss,1997,52657
41524,Fried Green Tomatoes,1991,50206
41527,Tribulation,2000,240179
41539,Music from the Big House,2010,738200
41555,Love Aaj Kal,2009,116506
41556,Waltz with Bashir,2008,80783
41561,Roger Hodgson: Take the Long Way Home: Live in Montreal,2007,1413889
41571,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,73898
41581,The Picture of Dorian Gray,1945,82085
41584,Camille,1936,108475
41586,Jesus Christ Vampire Hunter,2001,624569
41597,Dead Ringer,1964,66923
41602,The Three Faces of Eve,1957,71193
41611,Rome Open City,1945,112143
41615,Dark Angel: The Ascent,1994,3795
41626,Paul Simon: Live in New York City,2012,12972766
41630,Tyler Perry's Why Did I Get Married Too?,2010,143587
41637,House of Games,1987,55149
41642,David Copperfield,1935,568006
41644,Alexander the Great,1956,70999
41652,Robin and the 7 Hoods,1964,53745
41657,Dan Candy's Law,1974,51222
41661,Picture Snatcher,1933,567857
41673,One Night of Love,1934,580247
41677,Dr. Kildare's Strange Case,1940,594848
41692,The Privileged Planet,2004,1110735
41698,Straight Talk,1992,130076
41709,Deal of the Century,1983,51886
41710,Robot & Frank,2012,12270607
41733,The Thomas Crown Affair,1999,57132
41735,Morgan,2012,786967
41754,The Adventures of Bullwhip Griffin,1967,573979
41755,The High and the Mighty,1954,83354
41766,Joy Ride 2: Dead Ahead,2008,5852
41794,Donnie Brasco,1997,55912
41803,Home from the Hill,1960,71166
41808,Separate Lies,2005,70148
41809,Anchors Aweigh,1945,65430
41812,Sanctum,2011,87381
41816,Silent Hill: Revelation,2012,96085
41824,A Shot in the Dark,1964,573091
41826,The Boy Next Door,2008,26972
41830,Chef's Special,2008,766656
41841,The Covenant,2006,72081
41847,The Seven Year Itch,1955,66095
41850,Ladies in Lavender,2004,79532
41868,The Dream Team,1989,68948
41873,Anastasia,1997,90861
41882,Severed Ways: The Norse Discovery of America,2009,645414
41886,Young Einstein,1988,49940
41887,Aloha Scooby-Doo!,2005,12260279
41903,Hickey & Boggs,1972,94187
41907,Beautiful Wave,2011,842596
41912,Wilby Wonderful,2004,110373
41913,Crime Story,1993,567437
41923,Bobby Jones Stroke of Genius,2004,71917
41929,Looney Tunes: Back in Action,2003,63866
41930,Resident Evil: Afterlife,2010,84280
41933,The Blue Hotel,1977,503905
41934,New York Minute,2004,66075
41941,Love Breakups Zindagi,2011,774928
41943,Any Last Words?,2012,796244
41944,American Dreamz,2006,75687
41945,Green,2011,757841
41954,Bruce Springsteen & The E Street Band: London Calling: Live in Hyde Park,2009,1598455
41958,My Sister's Keeper,2009,84475
41960,Get Well Soon,2001,70887
41961,Natural Selection,2011,757854
41966,Barbara,2012,805108
41977,The Yearling,1946,65334
41980,The Pregnancy Pact,2010,27012
41983,Wrinkles,2011,111925
41994,Strange Frame,2012,232984
42008,Independence Day,1996,81095
42014,Wildflower,1991,22188
42020,Heidi,2005,165691
42021,The Korean,2008,647368
42022,The River,1997,60537
42023,Witch Who Came from the Sea,1976,528240
42029,The Veteran,2006,17978
42034,Cocoon: The Return,1988,57384
42036,Rome Adventure,1962,581171
42042,Earth vs. The Flying Saucers,1956,71058
42049,A Night at the Opera,1935,83632
42056,May,2002,67440
42066,Backwards,2012,143415
42082,American Splendor,2003,130719
42084,Cold Feet,1989,61109
42086,Chrystal,2004,633419
42087,Crush,2013,14064
42093,Two Girls and a Guy,1997,52368
42094,Convicts,1991,63080
42097,The Count of Monte Cristo,2002,60442
42099,Julia,1974,125386
42105,The Duellists,1977,61497
42108,Harpoon: Whale Watching Massacre,2009,92203
42109,The Players Club,1998,12258647
42113,Warren Miller's: Storm,2002,548814
42116,Beauty and the Beast,1991,74604
42117,The Special Relationship,2010,39494
42129,Alvin and the Chipmunks: Chipwrecked,2011,95047
42132,The Nugget,2002,82526
42138,Roustabout,1964,59187
42143,Cassandra's Dream,2007,82241
42154,Cross of Iron,1977,73305
42159,Prelude to a Kiss,1992,12258402
42162,Love Birds,2011,113564
42166,Carnival Story,1954,59549
42168,The Big Hit,1998,53431
42174,Born to Be Wild: IMAX,2011,96724
42175,Five Easy Pieces,1970,53311
42178,Save the Last Dance 2,2006,7343
42183,Sleepover,2004,72435
42185,DIO: Evil or Divine,2003,12972738
42187,Eating Raoul,1982,55530
42191,The Christmas Wife,1988,27138
42198,Chicken Little,2005,80763
42201,It Runs in the Family,2003,74099
42227,Belly,1998,948989
42229,Dragon,2011,93377
42232,Paradise: Faith,2012,797254
42237,Tao of the Golden Mask,2007,12972741
42240,Tess,1979,94835
42250,Clash by Night,1952,65135
42255,Nadine,1987,74218
42257,Eyes Wide Shut,1999,53772
42263,Rocky,1976,581566
42271,Evolution,2001,60756
42272,Harry Potter and the Deathly Hallows: Part II,2011,12258264
42275,Outrage Beyond,2012,1078782
132022,The Christmas Dragon,2014,941720
42299,Firewall,2006,81113
42306,Death Defying Acts,2007,87223
42310,The Rainmaker,1997,63794
42322,Beyond the Law,1992,141994
42326,The Night Visitor,1971,568717
42338,Houseboat,1958,52394
42341,Sinbad: Legend of the Seven Seas,2003,63464
42342,Local Hero,1983,81836
42348,Surveillance,2008,649458
42355,The Smurfs 2,2013,97555
42368,Down Periscope,1996,53792
42369,Kingdom of Gladiators,2011,104112
42371,Schizopolis,1996,573378
42374,Mr. Brooks,2007,81216
42376,The Blue Butterfly,2004,67648
42384,Hide and Creep,2004,636582
42385,Born to Fight,2004,641778
42386,Deadly Target,1994,186133
42389,Scaramouche,1952,106744
42394,Flags of Our Fathers,2006,71601
42395,Surrogates,2009,108044
42396,Heaven Can Wait,1943,138024
42401,The Missouri Breaks,1976,56746
42403,Major League II,1994,67589
42407,The First Turn-On,1983,586038
42414,Batman: Mask of the Phantasm,1993,85347
42416,Decision,2011,420862
42426,Emperor Jones,1933,578331
42435,The Hessen Conspiracy,2009,12264542
42437,Xanadu,1980,567607
42439,The Deep End of the Ocean,1999,54033
42444,Redbelt,2008,78806
42447,Knock Knock 2,2011,100607
42454,April's Shower,2003,918064
