Show_Type,VU_MO_ID,ROVI_ID
MO,876747,4884102155
MO,876928,4549092098
MO,876937,3593640693
MO,876944,5074930762
MO,876950,1281487362
MO,876960,4242604006
MO,876967,217823
MO,876973,1712420136
MO,876976,67815
MO,877279,4662662489
MO,877282,4347252871
MO,877285,3774807759
MO,877615,4895666414
MO,877618,2007269888
MO,877705,4374239888
MO,877708,3430472479
MO,877858,4587788707
MO,877879,4495202714
MO,877882,4704719455
MO,877982,13944887
MO,878185,4036963434
MO,878254,5127726630
MO,878269,1924175574
MO,878282,4166434317
MO,878286,3214832959
MO,878290,4662254417
MO,878294,4989914669
MO,878297,5078497775
MO,878342,4958800449
MO,878345,1172876092
MO,878381,3919443909
MO,878384,5074953956
MO,878387,4374239882
MO,878438,4543431272
MO,878996,4787470037
MO,879146,1481774616
MO,879158,5078476835
MO,879206,4157110669
MO,879296,5078644856
MO,879308,4157110671
MO,879365,5083112460
MO,879608,4334581271
MO,879710,4698273432
MO,879713,4008157373
MO,879716,4552503640
MO,879728,1421183722
MO,879734,4678436656
MO,879737,4978219032
MO,879743,4465312355
MO,880409,3430472771
MO,880412,4453130315
MO,880418,4008156020
MO,880428,3314749186
MO,880581,4906545410
MO,880584,3643040722
MO,880587,5030675258
MO,880590,7509007594
MO,880608,5004084098
MO,880614,3610331115
MO,880665,3542083322
MO,880669,3666786046
MO,880676,4393678479
MO,880680,1796258442
MO,880688,1680718889
MO,880695,3522135780
MO,881070,4618202939
MO,881142,4825709445
MO,881161,4719914944
MO,881164,4989883954
MO,881167,4384881124
MO,881178,4181601887
MO,881184,3325946946
MO,881187,3537622095
MO,881260,4562670587
MO,881318,4795580340
MO,881321,4153865264
MO,881463,3925603920
MO,881523,594117016
MO,881530,1846734543
MO,881533,1371711827
MO,881541,6565427635
MO,881556,4192100835
MO,881615,268086
MO,881670,2340794
MO,881688,376145
MO,881718,289956272
MO,881757,2345125
MO,881759,1778361165
MO,881827,352264
MO,881830,379427
MO,881879,4011238661
MO,881882,1197169586
MO,882042,5004272028
MO,882408,6742011209
MO,882429,5012578991
MO,882432,3430472495
MO,882438,5049257526
MO,882453,5116228633
MO,882492,5184611857
MO,882506,5031410613
MO,882634,4662662563
MO,882640,5204125233
MO,882643,5204125231
MO,882646,3411847297
MO,882649,3651813718
MO,882706,22449441
MO,882715,5049257532
MO,882834,3895146380
MO,882837,922548945
MO,882841,4041272611
MO,882905,4892569295
MO,882908,5003532162
MO,882914,5003355166
MO,882959,2376239
MO,882965,4069001460
MO,882979,4816645456
MO,882985,5131420625
MO,882988,5131271512
MO,882991,5131410479
MO,883006,5131425333
MO,883012,5131428257
MO,883018,5128176775
MO,883027,4545405137
MO,883030,5135828498
MO,883033,5057391234
MO,883039,4062021382
MO,883042,5131402057
MO,883045,4643253466
MO,883048,5049257526
MO,883051,5131404832
MO,883054,5131408830
MO,883069,5172609715
MO,883334,1166493456
MO,883343,3441262909
MO,883346,4042631106
MO,883370,3562742380
MO,883424,3296990664
MO,883516,5024586459
MO,883519,4709107940
MO,883522,4892201976
MO,883525,4892634949
MO,883537,4962802617
MO,883591,5004147931
MO,883624,7333471296
MO,883653,3448387305
MO,883656,5204125229
MO,883667,4103973136
MO,883674,4910967334
MO,883857,3856285023
MO,883861,4293754442
MO,883868,1046895617
MO,883873,1978577385
MO,883876,4008156038
MO,883879,4930108184
MO,883887,2030278912
MO,883891,4522997810
MO,883980,5601037746
MO,883983,4989741636
MO,883986,6565942910
MO,884035,1538551
MO,884089,3634546356
MO,884092,5345808117
MO,884101,2489311
MO,884110,4670543779
MO,884185,4062021418
MO,884188,5030775109
MO,884223,372914
MO,884234,4374238966
MO,884237,4374238988
MO,884252,4062021378
MO,884255,3987279392
MO,884258,1246138
MO,884346,4374238886
MO,884352,4986683682
MO,884487,4892196689
MO,884496,4662662551
MO,884499,5078484419
MO,884507,5008022503
MO,884510,1509112
MO,884563,5012331039
MO,884740,5227349932
MO,884746,5128090233
MO,884749,4522997786
MO,884756,4486675466
MO,884936,1999265963
MO,884942,570873915
MO,885551,5204125239
MO,886142,4549092278
MO,886159,4250520911
MO,886312,5012418027
MO,886745,4729431712
MO,887919,5128056277
MO,887939,5100912690
MO,888390,4966441803
MO,888432,3647518164
MO,888436,3232970175
MO,888444,4301940641
MO,888448,4374239010
MO,888456,4026706926
MO,888460,4918547151
MO,888468,3786048778
MO,888539,1846734663
MO,888542,3981513156
MO,888545,5472882176
MO,888548,5031410621
MO,888551,4146478841
MO,888554,4698273324
MO,888557,5131505460
MO,888566,5165288053
MO,888569,13408371
MO,888572,2397095
MO,888593,4538879897
MO,888596,5257425650
MO,888605,4506387511
MO,888608,4427405814
MO,888611,5131496329
MO,888620,3505642152
MO,888623,5200742245
MO,888626,1092535988
MO,888629,3392252691
MO,888637,3525200118
MO,888647,4569664581
MO,888652,6600479823
MO,888655,4062021480
MO,888661,4137466410
MO,888679,4153865234
MO,888685,4666449749
MO,888738,3916238227
MO,888837,422941
MO,888855,137843
MO,888864,432851
MO,888870,1075432
MO,888876,1087172
MO,888882,2351980
MO,888885,430634
MO,888894,1094184
MO,888900,1062242
MO,888915,435754998
MO,888918,1640619
MO,888921,1082092
MO,888924,438881
MO,888927,1079779
MO,888930,1076738
MO,888939,2318099
MO,888942,455560
MO,888951,1094869
MO,888954,1066852
MO,888957,1070484
MO,888963,1094657
MO,888978,1943667
MO,889003,12062041
MO,889006,4816645317
MO,889009,6232659312
MO,889012,4150928059
MO,889015,4062021432
MO,889024,4150928053
MO,889027,4962802691
MO,889036,2406886
MO,889039,437404
MO,889045,1317460
MO,889048,430990
MO,889054,2137848
MO,889057,1529673
MO,889060,1074555
MO,889063,2134725
MO,889069,429949
MO,889075,1393829
MO,889093,1658655
MO,889096,454896
MO,889114,4825708991
MO,889144,4062021328
MO,889183,4470057121
MO,889186,3424704779
MO,889189,5131691408
MO,889192,3958188360
MO,889327,3979837132
MO,889330,5128992749
MO,889336,4698273452
MO,889342,4374238912
MO,889348,5024343779
MO,889392,3582195531
MO,889398,4062021460
MO,889401,4837403188
MO,889417,5131659097
MO,889440,4653224135
MO,889443,5131629365
MO,889446,4658166443
MO,889449,298963149
MO,889581,1483414316
MO,889719,4930108274
MO,889857,3274760677
MO,889863,5040954990
MO,889869,4146478835
MO,889876,3226793607
MO,889883,4374239022
MO,889899,4558659536
MO,889905,5057390780
MO,889911,1239442365
MO,889917,1878961043
MO,889923,5185021115
MO,889947,5200742227
MO,889953,2322844
MO,889956,4146478839
MO,889959,6553089704
MO,889962,1846734559
MO,890127,1470641515
MO,890147,1198762919
MO,890150,4748873373
MO,890153,5204125227
MO,890156,4731616474
MO,890168,4200353572
MO,890551,4698273428
MO,890554,4374238970
MO,890563,4374239048
MO,890578,7509008776
MO,890581,5127809398
MO,890587,5035183624
MO,890590,1824011141
MO,890593,4841550759
MO,890596,7509009174
MO,891096,3634546410
MO,891102,5188395822
MO,891105,5197297627
MO,891117,4123349193
MO,891213,1064153
MO,891253,2007268145
MO,891264,43742
MO,891281,1638458967
MO,891303,1082530
MO,891310,4062021338
MO,891518,5127537849
MO,891524,5200742217
MO,891545,5642576420
MO,891561,1022840
MO,891585,3522135772
MO,891588,3663591092
MO,891624,4866475301
MO,892045,4731616494
MO,892048,4374238958
MO,892059,4821845055
MO,892062,5200778398
MO,892065,4698273326
MO,892541,4374239074
MO,892556,4374238968
MO,892580,4008155984
MO,892583,4374238976
MO,892586,1516027523
MO,892589,5140540149
MO,892592,5200261251
MO,892625,4526396353
MO,892631,4260067333
MO,892643,4374239068
MO,892650,5127530688
MO,893082,4008155994
MO,893085,4346447465
MO,893224,3972180343
MO,893293,4849767679
MO,893296,7509009086
MO,893299,1415153063
MO,893644,5127570463
MO,893647,5219995294
MO,893662,5012579003
MO,893665,4869605263
MO,893668,5184131714
MO,893747,4566337055
MO,893916,4173415041
MO,893932,3461549750
MO,893987,67522
MO,894023,5277981128
MO,894125,5112907107
MO,894128,4900020386
MO,894131,5219995292
MO,894183,5200742251
MO,894186,5131516188
MO,894195,7509007520
MO,894198,4062021346
MO,894261,4795580342
MO,894813,4374238926
MO,894816,4666449701
MO,894837,2118513823
MO,894841,4261177821
MO,894844,3424704646
MO,894849,5131645074
MO,894852,5203979762
MO,894861,4743700708
MO,894864,4374238956
MO,895040,5200742205
MO,895043,1420445504
MO,895115,5179588224
MO,895142,5052515758
MO,895259,4698273336
MO,895265,4938007589
MO,895273,4350397612
MO,895276,4654981474
MO,895478,5164766618
MO,895493,5108945499
MO,895496,4374239900
MO,895499,4377820556
MO,895502,4698273478
MO,895505,5286708655
MO,895514,4146481270
MO,895526,436754
MO,895532,1071714
MO,895535,5179116655
MO,895541,5179122134
MO,895544,5823370909
MO,895621,4837548816
MO,895627,3643040718
MO,895679,4146481268
MO,895688,5083271788
MO,895920,4735525595
MO,895923,4848374407
MO,895927,4930108280
MO,895930,4866475369
MO,895936,3998392393
MO,896114,3919443905
MO,896117,5184940732
MO,896120,5200261249
MO,896123,5062279720
MO,896126,3569721793
MO,896357,4816645468
MO,896360,4374238916
MO,896364,5200742219
MO,896475,4374238904
MO,896536,451199
MO,896550,5357108924
MO,896553,4849767695
MO,896556,4698273320
MO,896562,5207718161
MO,896565,5092590379
MO,896577,4062021314
MO,896638,4150928057
MO,896647,5200742221
MO,896671,901009369
MO,896769,2160412
MO,896817,5184722595
MO,896904,5128043508
MO,896916,5234564640
MO,896981,5165287991
MO,897286,5220495715
MO,897292,4107197223
MO,897340,4247140977
MO,897343,4234360075
MO,897741,462874
MO,897749,5413916519
MO,897755,5309073349
MO,897779,1965058176
MO,897788,5083044790
MO,898097,5189647299
MO,898100,4678436662
MO,898286,4017264839
MO,898297,1053457
MO,898299,449119
MO,898302,454776
MO,898311,1681131585
MO,898314,1054942
MO,898323,454536
MO,898326,9621
MO,898335,1079176
MO,898377,429675
MO,898380,429514
MO,898383,1054839
MO,898386,5355881403
MO,898389,1374175534
MO,898392,1055788
MO,898395,424911
MO,898400,429532
MO,898403,5184174908
MO,898406,1055457
MO,898411,443690
MO,898416,426013
MO,898419,459323
MO,898424,473903
MO,898430,1063245
MO,898432,1055978
MO,898434,1063295
MO,898436,449368
MO,898439,460214
MO,898442,1055347
MO,898445,5024777636
MO,898448,472685
MO,898487,422724
MO,898490,454129
MO,898493,33394
MO,898496,448027
MO,898504,425975
MO,898510,437015
MO,898515,467830
MO,898517,1094367
MO,898520,1094314
MO,898523,1064095
MO,898535,4374238996
MO,898540,4374239002
MO,898543,1070633
MO,898610,4933005475
MO,898613,1060217
MO,898616,449359
MO,898622,455563
MO,898630,19985996
MO,898693,331855898
MO,898705,437780
MO,898738,1151953
MO,898869,460714
MO,898872,50146
MO,898875,1068507
MO,898878,50752
MO,898880,1060325
MO,898916,1060362
MO,898918,1061737
MO,898921,456158
MO,898923,1061202
MO,898926,472687
MO,898928,1062907
MO,898930,455275
MO,898933,1063584
MO,898935,1070810
MO,898938,459378
MO,898940,452704
MO,898943,472153
MO,898946,1065211
MO,898949,429522
MO,898952,78674
MO,898955,1066644
MO,898957,425989
MO,898960,456763
MO,898965,1074494
MO,898967,1086098
MO,898970,429646
MO,898973,425991
MO,898976,1079128
MO,898978,1069283
MO,898981,1070895
MO,898983,1070973
MO,898985,947328697
MO,899031,4001845349
MO,899061,5173314029
MO,899064,12156983
MO,899067,5710648283
MO,899073,5240482853
MO,899078,5240491838
MO,899084,4483444102
MO,899261,5306524773
MO,899953,429618
MO,899960,453036
MO,899962,1070531
MO,899964,1071309
MO,900354,3643040724
MO,900522,4192100847
MO,900528,4150322276
MO,900588,4698273418
MO,900623,5471909106
MO,900630,454514
MO,900633,7508979421
MO,900636,381057
MO,900642,5464732235
MO,900648,5008446593
MO,900651,4698273382
MO,900654,4374238906
MO,900660,5013482857
MO,900663,4619873838
MO,900666,4549092104
MO,900744,5200742229
MO,900747,4076704101
MO,900756,6836521008
MO,900774,5291238323
MO,900783,5291224912
MO,900786,432365705
MO,900789,3522135774
MO,900792,5200742239
MO,901089,5200742241
MO,901092,4134319542
MO,901095,5184118084
MO,901104,5200742225
MO,901107,1907041759
MO,901330,4374238896
MO,901333,3520814137
MO,901427,1186069512
MO,901434,4238851354
MO,901438,4962802553
MO,901441,1058894555
MO,901444,5341781645
MO,901447,5261621698
MO,901455,2397157
MO,901458,2351822
MO,901471,5266050586
MO,901474,4765329790
MO,901477,2038104916
MO,902092,5200742211
MO,902098,4233976945
MO,902107,4849767673
MO,902154,4698273390
MO,902166,5113193295
MO,902167,4698273348
MO,902248,5298159570
MO,902254,5330842637
MO,902260,5946088831
MO,902269,5256020681
MO,902272,5311142872
MO,902275,5200742207
MO,902281,5360846397
MO,902284,5334284516
MO,902287,5341630149
MO,902293,3555348064
MO,902299,4435184250
MO,902302,4962802667
MO,902341,4499379286
MO,902350,4411458556
MO,902506,4978219040
MO,902509,4787873405
MO,902512,4791812072
MO,902520,5207620239
MO,902529,4017264837
MO,902532,4219965541
MO,902538,4374238974
MO,902541,4646427574
MO,902544,4926484098
MO,902547,5220495731
MO,902743,4099427066
MO,902746,4374238890
MO,902749,4573012208
MO,902752,1705498756
MO,902755,3593640717
MO,902758,5001391173
MO,902765,3158404346
MO,902768,5306547305
MO,902945,4924805091
MO,902948,4374238894
MO,903634,4301940631
MO,903637,4698273426
MO,903685,3424704840
MO,903688,5341855180
MO,903700,4062021466
MO,903707,5220495717
MO,903710,5464732191
MO,903713,4812717009
MO,903716,5355749906
MO,903719,5357108928
MO,903722,4794935611
MO,903731,5357108930
MO,903734,5357108922
MO,903765,1081888145
MO,903781,5204125225
MO,903784,342139487
MO,903787,251645
MO,903790,5213313683
MO,903865,4706972701
MO,904045,745268447
MO,904178,3417208569
MO,904181,5493407261
MO,904184,4102436560
MO,904187,1020198554
MO,904190,6600451977
MO,904193,5061642732
MO,904214,1438921885
MO,904221,3981800372
MO,904224,424587
MO,904227,3657361885
MO,904673,3930592097
MO,904676,5234306918
MO,904690,5471909104
MO,904693,1053046819
MO,904696,4346447436
MO,904699,5057390758
MO,904705,5200742213
MO,904711,6992361646
MO,904857,315188062
MO,904953,5338772210
MO,904956,5345808119
MO,904959,5224431533
MO,904962,3140613570
MO,904965,5252592036
MO,904971,4111680955
MO,904978,4202123944
MO,904982,1214355569
MO,904988,546241033
MO,904997,5443943420
MO,905000,3562742418
MO,905003,4181601721
MO,905006,4760413806
MO,905012,5301943329
MO,905027,5278707780
MO,905033,5852526143
MO,905438,3379347648
MO,905441,3448095092
MO,905494,2093975
MO,905503,1906146
MO,905506,1906140
MO,905519,2397049
MO,905546,4630177828
MO,905597,5240468885
MO,905681,5101422356
MO,905750,5355743653
MO,905831,462729
MO,905834,1149620105
MO,906008,4374238918
MO,906011,1980399330
MO,906017,5230001099
MO,906020,5302601309
MO,906326,2218687
MO,906328,1252416557
MO,906331,1393537246
MO,906334,3555602800
MO,906337,3424618410
MO,906346,1707958167
MO,906351,9320833
MO,906362,1740051
MO,906365,955138156
MO,906368,677380956
MO,906371,1347824
MO,906373,1029674304
MO,906376,5503730117
MO,906379,1078868
MO,906381,478385070
MO,906390,5764214673
MO,906393,325535
MO,906396,5411948063
MO,906399,4889202379
MO,906402,768789221
MO,906408,5233848732
MO,906411,4698273368
MO,906414,3740205267
MO,906417,5345808129
MO,906422,4786085806
MO,906425,5443943422
MO,906428,3449526306
MO,906467,6811370324
MO,906477,1894351
MO,906480,17331736
MO,906483,4742355094
MO,906486,5266050564
MO,906489,3430472839
MO,906492,5405037835
MO,906495,4374238978
MO,906498,3499412498
MO,906524,6963410815
MO,906527,6895355243
MO,906530,4670543665
MO,906575,4743701524
MO,906584,3754261217
MO,906690,4883949264
MO,906693,3496986641
MO,906702,5308172548
MO,906705,5208177119
MO,906717,5341688372
MO,906732,5007536179
MO,906735,4483444122
MO,906738,5001391221
MO,906749,4215800777
MO,906752,4146476984
MO,906758,4374239054
MO,906761,7509009184
MO,906764,5341682721
MO,906767,4841550757
MO,906770,3987279376
MO,906833,4634987973
MO,906839,4716638047
MO,906845,4965992962
MO,906851,4748873411
MO,906857,3266394000
MO,906866,4457271331
MO,906869,1291399354
MO,907140,5485572753
MO,907161,5116223394
MO,907218,4374239884
MO,907413,5357108920
MO,907443,4221363892
MO,907446,5361021997
MO,907454,5413677630
MO,907457,6267121704
MO,907460,3499412432
MO,907469,322970482
MO,907472,3775226227
MO,907475,1387351865
MO,907478,5308101696
MO,907984,5413937239
MO,907990,5008980610
MO,907993,4849767659
MO,907996,4698273328
MO,908187,5411948951
MO,908247,5464732213
MO,908253,4234353854
MO,908256,4374238952
MO,908259,5464732229
MO,908262,5353940951
MO,908271,4585164966
MO,908274,4562670473
MO,908277,5345808127
MO,908281,5341661106
MO,908284,4057022361
MO,908423,5471942710
MO,908426,4658628117
MO,908719,5113193084
MO,908722,5066556339
MO,908725,5213313731
MO,908740,320636600
MO,908743,5189647261
MO,908821,4748873359
MO,908830,1796258454
MO,908836,5406258480
MO,908839,5388992076
MO,908845,3152075846
MO,908860,4063536171
MO,908866,4043665499
MO,908875,3595498721
MO,908881,1887626548
MO,909110,5302601075
MO,909113,4784158679
MO,909182,5212375888
MO,909275,5586056045
MO,909278,5586056091
MO,909281,5471909108
MO,909287,4221363972
MO,909798,4735525607
MO,909801,5493407265
MO,909804,4958801156
MO,909807,4499379270
MO,909810,5554127790
MO,909813,551722198
MO,909816,5357108932
MO,909890,4698273400
MO,909899,5464732243
MO,910082,4301940633
MO,910085,1543131942
MO,910088,4608920117
MO,910091,4453080790
MO,910094,5485572749
MO,910103,4340644254
MO,910124,4706993766
MO,910289,1632960326
MO,910292,371640422
MO,910307,4824451808
MO,910316,1997036734
MO,910322,1879062549
MO,910328,4781009804
MO,910334,4647239285
MO,910340,1060918950
MO,910346,3569651021
MO,910352,1514815306
MO,910358,3569666833
MO,910364,1520292951
MO,910370,3195628080
MO,910376,3562742414
MO,910382,5136811354
MO,910979,4017264829
MO,910988,6505122246
MO,910991,5334914712
MO,910994,4340644252
MO,911204,5338787723
MO,911207,5357108914
MO,911213,5357108918
MO,911216,4076704101
MO,911225,4760412930
MO,911291,3424704812
MO,911327,3989827509
MO,911406,945717007
MO,911409,382312
MO,911417,4986683708
MO,911420,5586056043
MO,911423,6505112090
MO,911426,1980437728
MO,911624,3476011238
MO,911627,3643040726
MO,911630,5432178924
MO,911633,5092591120
MO,911639,4069001552
MO,911645,4869605345
MO,911648,5536571481
MO,911654,4686052979
MO,911657,1418698465
MO,911660,4169591148
MO,911822,3607154491
MO,911834,4043665650
MO,911840,1116288834
MO,911846,4990054581
MO,911864,3373876139
MO,911870,4933901803
MO,911876,4608506298
MO,911882,333010625
MO,911888,1768485302
MO,911894,3417310643
MO,911906,5444680820
MO,911909,5444672973
MO,911912,5553854490
MO,912312,5530520464
MO,912321,5407389081
MO,912324,4146481322
MO,912327,5469180592
MO,912333,3175876937
MO,912336,4275529807
MO,912342,4934279996
MO,912345,4360642523
MO,912348,5464732247
MO,912351,5537814842
MO,912402,4569664551
MO,912405,4628673692
MO,912408,4962802581
MO,912414,5485572751
MO,912417,5485572743
MO,912420,4558659552
MO,912423,5586056057
MO,912429,3371306894
MO,912432,4781009856
MO,912435,4374238986
MO,912438,4917741279
MO,913227,5049028043
MO,913246,4337602322
MO,913249,5493407279
MO,913255,4861945574
MO,913258,5220495097
MO,913261,17963917
MO,913264,5008980564
MO,913267,5291766618
MO,913270,5586056059
MO,913276,1059359
MO,913434,438512
MO,913442,3400001402
MO,913449,4821845043
MO,913455,2011273977
MO,913461,993609570
MO,913473,5508325989
MO,913476,5508414564
MO,913479,5159584125
MO,913554,1080469
MO,913559,1083801
MO,913589,19228099
MO,913596,1081768
MO,913603,1107405
MO,913618,4698273380
MO,913621,3576345153
MO,913624,5489849801
MO,913627,4313651826
MO,913630,4374238942
MO,913646,4242603998
MO,913655,3496986547
MO,913658,4892746438
MO,913673,5164578781
MO,913683,5464732193
MO,913692,4938007529
MO,913695,5057390754
MO,913698,4293754440
MO,913701,5466787615
MO,913704,1654888308
MO,913989,5544786944
MO,914067,4192100807
MO,914210,5443943424
MO,914216,5464732227
MO,914219,5537851103
MO,914222,3998392375
MO,914225,5464732149
MO,914228,4698273344
MO,914234,4160494694
MO,914246,5445357663
MO,914249,4374238940
MO,914270,4698273430
MO,914273,4698273364
MO,914276,4910967328
MO,914279,5334914694
MO,914282,5154874302
MO,914285,4374238932
MO,914291,4005086769
MO,914459,5586056053
MO,914465,5411624796
MO,914468,5004458522
MO,914471,4062021452
MO,914474,4698273424
MO,914477,1487954207
MO,914480,4721568978
MO,914486,3352910719
MO,914495,5464732221
MO,914602,4958801232
MO,914605,3481770969
MO,914644,1519442915
MO,914647,4065654973
MO,914650,6862567640
MO,914656,4698273404
MO,914659,6657255649
MO,914662,5554037009
MO,914668,4906564331
MO,914671,4698273352
MO,914728,5496750444
MO,914752,4160494542
MO,914758,3520979044
MO,914800,1997028870
MO,914845,4698273388
MO,914851,3742755546
MO,914878,4020138364
MO,914885,5211888977
MO,914888,4743700704
MO,914894,7084593726
MO,915216,4698273420
MO,915219,5600983019
MO,915225,4217885123
MO,915234,5586056051
MO,915237,4791812106
MO,915240,1713433678
MO,915349,5274258517
MO,915355,4426536780
MO,915358,3648682300
MO,915361,4058487390
MO,915364,5413930740
MO,915367,4962802595
MO,915370,7508979327
MO,915373,5731165720
MO,915376,4735525591
MO,915379,5537862157
MO,915382,1279951472
MO,915385,1448273161
MO,915388,4055769185
MO,915391,5699851548
MO,915400,5140539976
MO,915448,3173978536
MO,915457,4840953570
MO,915460,5586056015
MO,915463,5736710204
MO,915466,1845368825
MO,915469,4698273436
MO,915472,4933093778
MO,915478,4374238960
MO,915565,3562740303
MO,915577,5586056081
MO,915652,5496872713
MO,915655,5508523010
MO,915658,4569664563
MO,915670,1938395496
MO,915676,4713526106
MO,915682,5537844580
MO,915688,1766022510
MO,915694,3643040760
MO,915700,5586056089
MO,915703,5498655552
MO,915706,4111680925
MO,915709,1862604525
MO,915879,5346536419
MO,915924,2119228877
MO,915927,7509009192
MO,915930,5312760695
MO,915936,5586056063
MO,915939,5290292650
MO,915945,4706766717
MO,915948,4374239062
MO,915954,3555348118
MO,916246,4763990499
MO,916249,1916636408
MO,916252,4698273434
MO,916258,5083271766
MO,916261,4427275748
MO,916270,4387725844
MO,917996,4005086767
MO,918005,5140540075
MO,918008,1216792425
MO,918011,4592148852
MO,918017,7509007530
MO,918020,3758906982
MO,918026,4880716064
MO,918029,5109282753
MO,918217,5235738574
MO,918326,1480981108
MO,918488,5621604142
MO,918494,4902303648
MO,918563,1872416983
MO,918566,5116224767
MO,918569,3942484514
MO,918578,5318406626
MO,918587,4698273358
MO,918590,5140540006
MO,918596,4845523420
MO,918599,5586056037
MO,918602,5699851518
MO,918605,3590452095
MO,918611,3283950368
MO,919867,4623830701
MO,919873,5679772156
MO,919876,1062974
MO,919885,5132460761
MO,919894,6154341113
MO,919900,4051382488
MO,919903,5525981016
MO,919906,5218858040
MO,920228,5791616755
MO,920234,5586056085
MO,920243,5699739759
MO,920246,5253048574
MO,920249,5699851522
MO,920252,754612717
MO,920255,4966678651
MO,920682,5290485550
MO,920695,4605190980
MO,920698,5619954106
MO,920704,5261621363
MO,920707,5035259113
MO,920710,5718257721
MO,920713,4845523514
MO,920716,5464732241
MO,920725,5466787613
MO,920728,4743701534
MO,920734,4743700702
MO,920737,5560756157
MO,921013,5569706156
MO,921055,5302601259
MO,921127,3171482743
MO,921133,1980042059
MO,921140,3613242894
MO,921146,4881337400
MO,921152,4301940775
MO,921158,5092590373
MO,921297,5612026237
MO,921303,4820637674
MO,921306,11747044
MO,921321,5510451835
MO,921324,5744350371
MO,921542,5388991931
MO,921548,5947697304
MO,921557,5342982693
MO,921560,5699810537
MO,921563,4698273360
MO,921572,3314749278
MO,921695,5609590206
MO,921737,4215046833
MO,921740,5291153396
MO,921743,5273902359
MO,921842,5087580600
MO,922071,5056780062
MO,922224,5586056031
MO,922230,3617301200
MO,922233,7509007629
MO,922236,4861945789
MO,922239,5667677219
MO,922242,5414732737
MO,922245,4892746440
MO,922248,4816645291
MO,922251,4698273410
MO,922281,5537875654
MO,922373,5290337449
MO,922376,4685228530
MO,922379,5525073919
MO,922382,5699851530
MO,922385,5308562274
MO,922394,51498
MO,922397,5370002792
MO,922403,4566337063
MO,922466,5667677227
MO,922472,4849767657
MO,922478,3856285027
MO,922481,4869605309
MO,922505,5224810462
MO,922703,4623830703
MO,922709,3388394387
MO,922715,5579255050
MO,922724,5699736825
MO,922727,3365708407
MO,922745,5180222877
MO,922748,5159126590
MO,922751,399747
MO,922754,5751315698
MO,922760,6019905324
MO,922763,5643428625
MO,922769,5560756203
MO,922802,4861945644
MO,922825,5031410579
MO,922964,5667677211
MO,922970,4698273416
MO,922976,5339143083
MO,922979,4558659558
MO,922985,5699851524
MO,922991,5706134526
MO,922997,4008155962
MO,923006,5498785790
MO,923355,4857995886
MO,923361,5407770587
MO,923385,4505948440
MO,923391,4861945616
MO,923394,5667677229
MO,923403,5653827510
MO,923439,3562742412
MO,923454,5722637387
MO,923463,5173313997
MO,923469,4933799395
MO,923475,5466787659
MO,923481,5719088115
MO,923487,5624829950
MO,923665,4736547385
MO,923668,5331056083
MO,923671,5968585176
MO,923680,7509008768
MO,923689,4562485397
MO,923692,5370006326
MO,923695,5848966240
MO,924605,5688695906
MO,924663,1962047185
MO,924672,3493741118
MO,924678,5229997897
MO,924684,4936903493
MO,925115,5532701864
MO,925121,5631973781
MO,925127,5393402515
MO,925130,5035259157
MO,925136,7509009152
MO,925142,5534539631
MO,925148,5805359997
MO,925151,5791477887
MO,925154,4698273366
MO,925157,4962802559
MO,925160,3476011134
MO,925172,3675799799
MO,925175,1336397950
MO,925187,1767124
MO,925196,5805052653
MO,925202,4849767699
MO,925205,5317532050
MO,925211,712832966
MO,925214,4055769149
MO,925217,4638459752
MO,925223,5361545831
MO,925226,5667677221
MO,925229,5073233928
MO,925238,5805152649
MO,925241,5699851528
MO,925244,4558659556
MO,925250,4374239040
MO,925256,5164585025
MO,925262,5699851544
MO,925265,4977807588
MO,925268,5323108230
MO,925277,5632790087
MO,925280,22493092
MO,925283,5744350439
MO,925286,328672777
MO,925289,5648861420
MO,925298,5814324450
MO,925359,1765188741
MO,925365,324364990
MO,925368,3388168947
MO,925377,5140539972
MO,925383,5805228909
MO,925389,5001391187
MO,925395,5008980714
MO,925398,5116228448
MO,925401,5791630071
MO,925407,5699762213
MO,925410,5696070339
MO,925413,7236266475
MO,925416,4374238900
MO,925565,4374238908
MO,925568,564714489
MO,925578,4460991873
MO,925581,4408346640
MO,925584,4685337843
MO,925587,5805226833
MO,925590,5756387692
MO,925593,5646807566
MO,925605,5278707818
MO,925680,5535980425
MO,925683,5743773489
MO,925868,4670543667
MO,925871,3919443969
MO,925877,5220495743
MO,925880,5331056101
MO,925889,5625543839
MO,925892,5805145810
MO,926033,4910967236
MO,926186,5530188281
MO,926189,5699851526
MO,926192,5756709955
MO,926204,5031410615
MO,926207,5505418667
MO,926210,5224810422
MO,926213,4861945596
MO,926216,7508979377
MO,926453,5331056099
MO,926456,4698273412
MO,926500,5140540004
MO,926503,4698273342
MO,926509,5629590545
MO,926515,5937012887
MO,926518,5805116571
MO,926745,5691626601
MO,926790,5113193319
MO,926859,5314418397
MO,926876,5522087277
MO,926882,4955261792
MO,926890,1924396059
MO,926893,1829593
MO,926915,436268
MO,926924,457887
MO,927225,4765330441
MO,927228,5365934712
MO,927231,5744350369
MO,927318,4698273396
MO,927321,4076704103
MO,927381,5699851550
MO,927397,5352737459
MO,927406,4211767172
MO,927409,4849767683
MO,927412,5185592268
MO,927415,5802036828
MO,927418,5805311836
