GB_id,GB_Title,GB_ReleaseYear,RoviID,Result
26881,The Blue Iguana,1988,433500,Search and Link verification match Passed
26884,Deliver Us from Evil,2009,18175979,Search and Link verification match Passed
26886,Murder By Numbers,2002,1449801,Search and Link verification match Passed
26887,Kangaroo Jack: G'Day USA!,2004,12252818,Search and Link verification match Passed
26907,Camila,1984,13704,Search and Link verification match Passed
26908,P.S. Your Cat Is Dead!,2002,1556427,Search and Link verification match Passed
26912,Out of the Past,1947,458879,Search and Link verification match Passed
26913,The Hills Have Eyes 2,2007,2173632,Search and Link verification match Passed
26914,Calendar Girls,2003,1619495,Search and Link verification match Passed
26916,Komodo vs. Cobra,2005,1990590,Search and Link verification match Passed
26918,Hell's Labyrinth,2007,66128904,Search and Link verification match Passed
26921,Stripped Naked,2010,14502033,Search and Link verification match Passed
26922,Copycat,1995,424523,Search and Link verification match Passed
26937,Madagascar: Escape 2 Africa,2008,20563272,Search and Link verification match Passed
26941,Tigerland,2000,17893978,Search and Link verification match Passed
26943,Concussion,2013,361429252,Search and Link verification match Passed
26953,A Woman's Face,1941,437801,Search and Link verification match Passed
26956,Drunks,1997,448041,Search and Link verification match Passed
26958,Kemper,2008,401319,Search and Link verification match Passed
26959,Tightrope,1984,465374,Search and Link verification match Passed
26976,Your Life in 65,2006,3768603410,Search and Link verification match Passed
26977,Son of Sam,2008,2376657,Search and Link verification match Passed
26978,Operation Pacific,1951,449722,Search and Link verification match Passed
26984,Kaidan,2007,13086909,Search and Link verification match Passed
26996,This Is Spinal Tap,1984,453829,Search and Link verification match Passed
26998,Star Trek VI: The Undiscovered Country,1991,435237,Search and Link verification match Passed
27004,Island of Lost Souls,2007,2455991,Search and Link verification match Passed
27006,Underclassman,2005,1938917,Search and Link verification match Passed
27015,Other People's Money,1991,430420,Search and Link verification match Passed
27020,Illegal Business,2006,286437,Search and Link verification match Passed
27037,War Witch,2012,22524989,Search and Link verification match Passed
27042,Welcome to Paradise,2007,2271028,Search and Link verification match Passed
27050,My Best Friend,2006,2210967,Search and Link verification match Passed
27053,Whatever Works,2009,2445601,Search and Link verification match Passed
27064,Easy to Wed,1946,458605,Search and Link verification match Passed
27065,National Lampoon Presents RoboDoc,2009,396433,Search and Link verification match Passed
27074,Turistas,2006,2122153,Search and Link verification match Passed
27100,Night Visitor,1989,425483,Search and Link verification match Passed
27110,Reg'lar Fellers,1941,426911,Search and Link verification match Passed
27123,Love Wrecked,2005,2095057,Search and Link verification match Passed
27127,The Greatest Song,2009,2487316,Search and Link verification match Passed
27133,Return to the Lost World,1992,1091049,Search and Link verification match Passed
27138,Gigi,1958,428377,Search and Link verification match Passed
27149,Mother's Day,2010,18216696,Search and Link verification match Passed
27151,The Narrow Margin,1952,454599,Search and Link verification match Passed
27160,The Man Without a Face,1993,1082507,Search and Link verification match Passed
27167,Running Free,1999,1249920,Search and Link verification match Passed
27170,From Noon Till Three,1976,1068177,Search and Link verification match Passed
27188,Le Samourai,1967,12334275,Search and Link verification match Passed
27193,脌 l'aventure,2008,2451850,Search and Link verification match Passed
27205,Return of the Living Dead 5: Rave to the Grave,2005,1891609,Search and Link verification match Passed
27212,The Blue Max,1966,460009,Search and Link verification match Passed
27213,Silk,2007,2224928,Search and Link verification match Passed
27215,The Klansman,1974,1060862,Search and Link verification match Passed
27219,Ashley's Ashes,2010,14680162,Search and Link verification match Passed
27223,When Time Ran Out...,1980,434735,Search and Link verification match Passed
27225,Dance with the One,2010,11740175,Search and Link verification match Passed
27239,Warning Shot,1967,1072585,Search and Link verification match Passed
27261,Death Walks at Midnight,1972,115259,Search and Link verification match Passed
27265,Harry and Walter Go to New York,1976,429494,Search and Link verification match Passed
27268,The Casino Job,2009,2431092,Search and Link verification match Passed
27269,Gang of Roses,2003,1852005,Search and Link verification match Passed
27271,Trackman,2007,2390528,Search and Link verification match Passed
27280,All I Want,2002,1550647,Search and Link verification match Passed
27294,The Hunger,1983,446902,Search and Link verification match Passed
27295,Pitch Perfect,2012,67821117,Search and Link verification match Passed
27303,The Executioner,1974,29109,Search and Link verification match Passed
27309,Once Fallen,2010,13465864,Search and Link verification match Passed
27310,Under the Cherry Moon,1986,424890,Search and Link verification match Passed
27312,Wasted on the Young,2010,19710192,Search and Link verification match Passed
27313,Four of the Apocalypse,1975,77019,Search and Link verification match Failed
27317,Hook,1991,425525,Search and Link verification match Passed
27320,Demetrius and the Gladiators,1954,460719,Search and Link verification match Passed
27335,Beneath Clouds,2002,212122,Search and Link verification match Passed
27336,Tom and Jerry: Blast Off to Mars,2005,1816679,Search and Link verification match Passed
27344,Alvin and the Chipmunks: The Squeakquel,2009,2397100,Search and Link verification match Passed
27346,Ali,2001,994697031,Search and Link verification match Passed
27357,Remembrance of Love,1982,1065889,Search and Link verification match Passed
27360,Hannah Montana: The Movie,2009,2397053,Search and Link verification match Passed
27374,Dr. Dolittle: Tail to the Chief,2008,20227869,Search and Link verification match Passed
27535,The Lost Treasure of Sawtooth Island,1999,1418578,Search and Link verification match Passed
27558,The Adventures of Milo and Otis,1986,430764,Search and Link verification match Passed
27571,Breaking and Entering,2006,2173603,Search and Link verification match Passed
27634,The Last Time I Saw Paris,1954,458597,Search and Link verification match Passed
27641,Flight,2012,21541981,Search and Link verification match Passed
27643,Beautiful People,1999,1196191,Search and Link verification match Passed
27674,The Mountain Men,1980,1063576,Search and Link verification match Passed
27675,My Sister Eileen,1955,1062950,Search and Link verification match Passed
27681,Happy the Littlest Bunny,1994,247975,Search and Link verification match Failed
27682,Lord of War,2005,1938152,Search and Link verification match Passed
27691,Santa Claus Is Comin' to Town,1970,19764853,Search and Link verification match Passed
27693,In Pursuit of Honor,1995,427716,Search and Link verification match Passed
27694,Stardust,2007,982759660,Search and Link verification match Passed
27698,Brute Force,1947,462736,Search and Link verification match Passed
27711,Princesa,2001,1534918,Search and Link verification match Passed
27899,The Swiss Conspiracy,1976,1072031,Search and Link verification match Passed
27916,Beer League,2006,2134121,Search and Link verification match Passed
27917,Cheech & Chong's The Corsican Brothers,1984,422941,Search and Link verification match Passed
27919,Bigfoot,2006,9714765,Search and Link verification match Passed
27930,The Passion of Darkly Noon,1995,1133610,Search and Link verification match Failed
27935,Main Prem Ki Diwani Hoon,2003,235333,Search and Link verification match Passed
27967,Scooby-Doo and the Witch's Ghost,1999,134563,Search and Link verification match Failed
27997,Mirror Mirror,1990,1079171,Search and Link verification match Passed
28001,Woke Up Dead,2009,1002597983,Search and Link verification match Passed
28003,Fetching Cody,2005,2035504,Search and Link verification match Passed
28005,Cougars Inc.,2011,18032538,Search and Link verification match Passed
28019,The Fairy,2011,22450536,Search and Link verification match Passed
28024,Pit Pony,1997,1022625,Search and Link verification match Passed
28033,On the Waterfront,1954,434979,Search and Link verification match Passed
28035,The Wild Angels,1966,437435,Search and Link verification match Passed
28036,The Broken,2008,2475427,Search and Link verification match Passed
28038,Byzantium,2012,310467928,Search and Link verification match Passed
28040,Cold River,1982,438125,Search and Link verification match Passed
